I1,I2,I3
5.8318,-489.7206,-0.0037
6.1107,-488.8738,-0.2405
7.2183,-490.1439,-0.3967
6.0278,-487.2862,0.0488
6.5016,-489.9322,0.0818
6.7032,-489.5089,-0.6616
8.1688,-488.4505,-0.5676
6.3044,-489.2972,-0.5615
6.3044,-489.2972,-0.1489
7.2183,-489.9322,0.2441
4.842,-489.0855,-0.3357
8.5585,-488.8738,-0.5908
7.7663,-489.7206,-0.5847
8.3621,-489.0855,0.0623
7.6847,-489.5089,0.238
11.2836,-489.2972,-0.0635
6.2248,-488.0271,-0.4822
5.1604,-490.8848,-0.553
6.8953,-488.2388,0.116
6.8201,-488.2388,0.1917
8.4403,-491.0964,-0.4797
6.1097,-488.6622,-0.5847
8.4403,-490.1439,-0.5249
6.0301,-488.2388,-0.0403
5.1609,-488.8738,0.1489
6.109,-490.1439,-0.0037
5.242,-489.2972,-0.3088
7.6897,-489.5089,-0.3918
3.7786,-488.8738,-0.1245
9.5519,-488.2388,0.3455
6.7043,-491.0964,-0.2258
7.4934,-488.6622,-0.2051
9.5493,-488.4505,-0.542
10.6931,-490.6731,-0.1575
7.0156,-489.5089,0.343
6.6221,-491.3081,0.083
7.4913,-488.8738,-0.2649
6.4282,-490.4614,-0.5823
8.3621,-490.4614,-0.0916
5.7544,-489.2972,0.4456
9.3488,-490.1439,0.1746
5.9498,-489.0855,-0.1428
7.3783,-489.0855,-0.802
8.4371,-489.7206,-0.1428
4.0909,-488.6622,0.3638
7.9668,-489.9322,0.0037
8.9533,-491.0964,-0.2661
5.1623,-489.2972,0.1343
5.8346,-488.8738,0.1379
5.9492,-488.2388,-0.3955
9.0329,-489.9322,-0.1904
7.4954,-491.3081,-0.2417
7.2959,-489.9322,-0.1575
7.2999,-488.2388,0.1965
6.2248,-488.4505,-0.2441
7.7655,-492.1548,-0.3638
8.7602,-490.1439,-0.4053
8.0879,-488.4505,0.2112
9.0353,-488.2388,-0.022
9.5431,-489.9322,-0.5396
10.2225,-490.8848,-0.0732
5.6283,-488.6622,-0.1721
6.2255,-487.4979,-0.2148
6.4981,-488.8738,0.1196
7.0952,-491.0964,-0.177
6.4998,-491.0964,-0.0964
9.0304,-487.7096,-0.4883
8.7635,-487.2862,-0.5859
6.8146,-491.3081,0.072
7.2939,-491.3081,-0.5042
8.7588,-490.6731,-0.0842
8.8399,-488.6622,-0.1697
5.7528,-489.7206,-0.094
9.2293,-490.4614,-0.0354
5.3578,-489.7206,-0.6006
9.9024,-490.8848,-0.3552
7.9711,-488.6622,-0.0598
9.6274,-489.0855,-0.0745
6.2255,-490.4614,0.3296
6.3027,-490.4614,-0.4285
10.4152,-489.5089,-0.1465
7.3755,-488.6622,-0.3625
10.8958,-488.6622,-0.0745
6.1067,-490.1439,-0.1624
12.6311,-491.0964,-0.4443
5.3584,-490.4614,-0.0684
7.5709,-488.8738,0.2112
6.6203,-488.6622,-0.1978
6.6229,-489.9322,-0.5054
8.4385,-490.6731,-0.6104
7.6859,-489.9322,-0.1428
8.7602,-486.6512,0.1404
4.292,-488.0271,0.1013
11.0912,-491.9432,-0.1648
5.756,-490.4614,-0.3247
9.1511,-488.6622,-0.1843
6.0301,-487.2862,0.0427
5.9492,-490.6731,-0.166
7.6867,-491.5198,-0.4346
8.8384,-489.2972,-0.6335
10.3022,-488.6622,-0.2991
5.5502,-488.2388,0.1331
9.0329,-491.3081,0.2051
6.7025,-491.0964,-0.0159
11.0894,-487.2862,-0.5139
6.2255,-487.4979,-0.2283
5.8334,-490.1439,0.0452
8.9508,-490.6731,0.238
9.3488,-489.7206,-0.282
8.4394,-486.6512,-0.6628
8.6278,-490.6731,-0.7678
13.4077,-494.1658,-0.354
8.1533,-496.6001,-0.5493
9.8057,-502.633,-0.0952
11.8674,-503.6914,-0.3577
10.8062,-505.0673,-0.8899
7.966,-508.56,-0.7153
9.7007,-508.9834,-0.3467
10.488,-508.9834,-0.2271
7.0129,-508.56,0.4016
7.3755,-508.3483,0.1074
3.7766,-510.571,0.332
11.9554,-510.3593,-0.0586
5.1562,-509.5126,-0.5481
7.5709,-509.195,-0.6128
9.707,-508.1367,-0.1086
7.7663,-510.9943,0.1636
10.2209,-510.3593,0.2576
7.011,-508.7717,-0.4236
8.7602,-509.5126,-0.0293
4.565,-508.1367,0.0085
10.0967,-511.4177,-0.4553
5.2386,-510.571,-0.2673
11.6804,-508.56,-0.2673
7.5709,-509.5126,0.1489
8.9557,-507.925,0.0781
8.8351,-510.7827,-0.5347
5.4354,-509.9359,-0.343
9.0338,-507.925,-0.3552
4.1672,-508.9834,-0.7214
10.894,-507.2899,0.1868
4.957,-510.3593,-0.1599
6.2248,-509.5126,-0.3076
10.6931,-507.925,-0.3357
7.7655,-508.9834,-0.5054
10.6931,-507.5016,0.011
7.4893,-510.1476,0.3088
7.7693,-509.7243,0.2051
7.7634,-507.925,-0.0562
7.7663,-508.9834,-0.6616
6.8175,-507.7133,-0.4541
6.7025,-507.7133,0.0464
7.7685,-509.195,-0.542
6.301,-506.7607,-0.2637
11.9554,-509.7243,0.083
7.0156,-509.7243,0.4309
9.4319,-508.1367,-0.0793
8.9508,-509.7243,-0.3931
8.2802,-508.3483,-0.3394
6.4268,-510.1476,-0.1782
4.4862,-510.7827,-0.5688
9.8228,-509.195,-0.0903
8.7545,-509.5126,-0.0513
10.414,-509.195,0.3613
6.4275,-509.7243,0.083
8.0879,-511.206,-0.603
5.4345,-509.9359,-0.4333
10.6931,-508.9834,-0.2429
5.6283,-510.3593,-0.1245
7.2967,-509.9359,0.1929
10.2209,-511.9469,0.1587
7.3763,-510.3593,-0.0012
8.7569,-508.9834,0.177
6.2248,-511.9469,-0.3662
6.1097,-510.7827,-0.4028
5.8318,-508.7717,0.0281
9.3503,-509.9359,-0.5896
3.8929,-508.1367,-0.1965
12.0784,-510.9943,-0.2393
7.5709,-510.3593,0.3589
7.8924,-508.56,0.2332
6.6211,-509.5126,-0.531
8.4385,-507.925,-0.2588
7.9711,-510.7827,-0.4224
5.2377,-509.9359,-0.0049
10.8162,-507.5016,-0.1917
5.9482,-510.571,-0.343
7.8894,-509.7243,0.304
8.7578,-508.1367,0.4028
7.6867,-509.7243,-0.26
6.7025,-507.5016,-0.3857
8.0857,-509.9359,-0.3699
8.7555,-510.1476,-0.3796
6.6186,-508.7717,0.127
7.5718,-509.7243,0.2014
2.4309,-508.56,0.2869
10.8917,-509.9359,-0.0134
8.8351,-511.206,-0.415
8.3621,-509.5126,-0.4968
7.3715,-509.195,-0.0269
8.3598,-509.9359,-0.7202
6.4268,-509.7243,-0.0903
9.8207,-511.6294,-0.1526
6.3027,-510.1476,0.3076
6.4282,-509.195,0.1379
8.2779,-510.7827,-0.6555
6.7017,-509.7243,-0.3577
6.1107,-511.6294,-0.4382
5.2386,-511.206,-0.3748
7.096,-510.1476,-0.1257
7.2939,-511.9469,-0.1318
7.096,-509.9359,0.1855
6.2255,-511.4177,0.127
10.8144,-511.206,-0.0476
5.6268,-510.7827,-0.1099
6.8997,-511.206,-0.1013
4.5658,-509.195,-0.6287
5.756,-510.571,-0.1685
6.8979,-510.571,0.0854
8.3589,-510.9943,0.1526
7.7672,-509.9359,0.1978
10.2253,-508.7717,-0.4504
7.6847,-508.9834,0.1758
5.3558,-508.3483,0.415
7.4942,-508.9834,-0.3271
5.2406,-508.9834,-0.3015
8.8423,-508.56,-0.3076
10.4908,-509.195,-0.4956
5.242,-508.1367,-0.0964
7.2951,-509.195,0.0586
11.7613,-508.7717,0.0879
6.6247,-508.1367,-0.1086
7.0894,-509.7243,-0.6262
8.3589,-508.1367,-0.6348
6.6221,-509.9359,-0.1721
9.3538,-508.56,-0.3552
5.9498,-508.3483,0.0281
7.573,-510.571,-0.0134
6.2248,-508.1367,-0.1001
10.894,-510.1476,-0.2368
6.2255,-508.56,-0.6299
5.5496,-508.3483,-0.4089
5.9498,-510.7827,-0.2075
8.0848,-508.56,-0.0195
7.8885,-510.571,0.9192
9.2283,-508.9834,-0.2429
8.8375,-509.9359,-0.3699
3.5764,-512.3702,-0.3735
8.3607,-510.571,-0.5774
7.2155,-511.206,-0.4114
7.0156,-510.1476,0.0708
9.0319,-510.571,-0.4138
6.7025,-510.7827,0.1086
6.2248,-510.7827,0.0317
11.7626,-509.7243,0.4138
6.4257,-509.5126,0.2209
8.7602,-510.571,-0.6311
6.0301,-509.5126,-0.1624
7.7663,-510.7827,-0.2979
4.292,-509.7243,-0.5896
9.3513,-509.195,-0.2222
8.5561,-511.9469,-0.4382
7.5718,-508.56,-0.2502
9.8207,-508.9834,0.1135
5.6314,-509.7243,0.094
10.0233,-508.1367,0.0049
5.7544,-511.4177,-0.2014
10.3005,-508.1367,-0.5017
6.2208,-508.56,-0.4163
8.1644,-509.7243,0.0293
8.6372,-507.7133,0.4333
10.4948,-511.206,0.0195
9.2273,-507.925,-0.0378
7.0118,-508.7717,-0.1196
6.4981,-509.9359,-0.0574
4.843,-507.7133,-0.5579
9.8217,-510.9943,-0.1636
5.2377,-508.56,-0.0549
11.6849,-508.9834,0.3052
8.0839,-510.1476,0.2002
5.1615,-507.925,-0.4492
7.7663,-510.3593,-0.3796
5.755,-508.9834,-0.6226
6.3037,-509.195,-0.144
7.7663,-510.1476,0.2954
8.2824,-507.925,0.5457
6.4974,-509.9359,0.3711
12.4357,-509.7243,-0.1685
8.4403,-509.7243,-0.4895
11.3633,-510.3593,-0.4358
5.9475,-508.7717,-0.0403
10.0233,-509.195,-0.1904
6.4981,-510.3593,0.0342
6.2231,-510.1476,0.1563
9.7096,-509.7243,0.166
7.5709,-508.9834,0.0159
9.0338,-508.7717,-0.686
7.2932,-509.5126,-0.3918
8.1653,-510.7827,-0.1282
3.8934,-508.7717,-0.7361
10.894,-509.7243,0.2588
5.5472,-509.5126,-0.4089
8.087,-508.9834,-0.6152
9.2283,-511.206,0.2612
3.6994,-507.925,-0.2625
9.2273,-511.206,-0.2759
6.896,-509.5126,-0.3772
7.3763,-508.7717,-0.4504
5.9475,-510.7827,-0.3979
8.1635,-507.5016,0.127
3.7776,-510.7827,-0.0037
8.4394,-509.5126,0.1782
9.2318,-508.3483,-0.2466
10.094,-510.3593,-0.4065
8.2779,-507.5016,-0.1917
5.0398,-510.571,-0.4785
7.9711,-509.9359,0.1233
6.2208,-508.56,0.1953
8.4403,-510.1476,0.0745
7.8872,-507.925,-0.1709
5.1609,-510.1476,-0.6543
6.2225,-510.571,-0.2734
12.5502,-508.9834,-0.033
7.2144,-509.7243,-0.26
7.7672,-508.9834,-0.061
6.7017,-510.1476,0.3186
6.6999,-511.4177,0.376
8.3575,-509.5126,0.1465
6.0271,-509.5126,-0.5542
9.4309,-510.1476,-0.4773
6.6229,-509.9359,-0.1477
9.1487,-511.6294,-0.4089
4.4854,-510.571,0.2454
7.8885,-509.195,-0.0903
5.2391,-510.9943,0.1782
9.3523,-511.206,0.2014
8.5529,-509.5126,-0.1086
5.7544,-510.3593,0.1819
7.3763,-508.3483,0.1465
8.3607,-511.4177,-0.4626
4.6833,-510.571,-0.459
8.6325,-508.56,-0.3577
7.3735,-509.9359,-0.3894
6.4998,-507.925,0.1099
8.5585,-510.571,0.1758
6.2231,-509.7243,-0.0769
8.1666,-508.1367,-0.332
5.6292,-508.9834,-0.6628
7.7685,-507.925,-0.0793
7.2939,-510.1476,0.022
3.9725,-509.7243,0.1917
7.0156,-508.1367,0.1099
8.2757,-508.7717,-0.5334
6.1097,-508.1367,-0.3943
7.969,-509.7243,-0.0024
6.031,-508.9834,-0.437
8.4385,-508.1367,0.2356
10.8144,-508.3483,-0.1904
6.5016,-507.925,-0.1306
4.8412,-508.9834,-0.0378
8.1666,-508.7717,-0.6445
4.6815,-508.3483,0.0061
7.6867,-508.1367,-0.3223
6.2214,-508.7717,0.4285
6.4275,-508.9834,0.4736
9.4273,-508.7717,-0.4285
6.4275,-508.9834,-0.3064
8.1666,-508.1367,-0.2686
5.9443,-509.195,-0.2393
7.573,-508.9834,0.2551
7.2116,-508.56,0.1611
6.0294,-509.7243,0.1685
9.0353,-508.1367,-0.2112
7.6838,-509.7243,-0.7739
6.4981,-508.56,-0.3796
7.3755,-508.56,-0.1453
8.1644,-511.6294,-0.5615
9.7049,-510.9943,-0.4041
8.6348,-509.195,-0.2576
4.8407,-510.1476,-0.5603
8.3621,-507.925,0.0366
6.301,-511.206,-0.0842
7.6859,-510.3593,0.3284
4.8425,-508.3483,-0.0842
8.9542,-509.7243,-0.5859
7.4921,-507.925,-0.2515
9.904,-510.9943,-0.3027
7.6888,-510.1476,0.2686
4.568,-508.1367,0.3357
8.4417,-509.5126,-0.2625
6.6211,-507.925,-0.1184
8.4394,-510.3593,-0.3455
10.8103,-509.7243,-0.1697
6.3051,-508.1367,0.2368
10.4976,-508.9834,-0.0146
11.1678,-507.925,0.0903
6.8997,-509.9359,-0.2502
5.2386,-509.5126,-0.4016
10.894,-508.3483,-0.2551
7.3735,-508.56,0.3101
6.4998,-508.1367,0.0696
6.0301,-509.5126,0.0476
5.7544,-509.195,-0.2673
10.2198,-508.3483,-0.4578
6.8971,-508.3483,-0.0916
9.7086,-508.56,-0.3516
6.3061,-508.9834,0.1538
10.0298,-508.9834,0.127
8.7555,-508.9834,-0.0342
5.6308,-509.195,0.2185
8.4394,-510.9943,-0.365
5.9482,-509.5126,0.1526
7.9699,-508.9834,-0.1099
11.8803,-509.9359,-0.802
7.2171,-509.5126,-0.3577
7.0118,-511.6294,-0.3601
10.9736,-510.3593,-0.072
5.0352,-509.195,0.2075
7.2171,-510.9943,-0.2917
6.0288,-509.5126,-0.1465
8.4403,-511.4177,-0.321
9.707,-510.9943,-0.6567
10.0967,-509.7243,-0.3381
6.705,-511.4177,-0.0793
6.109,-509.5126,0.1416
6.3044,-511.6294,0.0244
7.7663,-511.4177,0.2112
8.4426,-510.3593,0.321
7.9668,-510.9943,0.0012
5.9521,-509.195,-0.5969
7.5668,-510.571,-0.2173
10.2198,-510.7827,-0.0623
8.2824,-510.7827,-0.2295
5.8324,-509.9359,0.1733
4.6828,-508.7717,-0.1001
13.8204,-510.1476,-0.0525
6.1097,-510.1476,0.2051
9.8244,-511.206,-0.5371
9.5493,-508.9834,-0.3357
3.7766,-508.56,0.0513
8.1653,-509.5126,0.1428
8.9508,-509.195,0.6042
9.0353,-511.206,-0.3931
3.894,-508.7717,-0.2979
9.9024,-508.56,0.1233
6.8201,-509.7243,-0.5066
9.8217,-507.7133,-0.697
7.9711,-509.5126,-0.2124
7.011,-508.1367,-0.1587
10.8917,-508.1367,0.2954
6.7017,-510.1476,-0.2869
10.6094,-508.1367,0.1477
5.6292,-510.1476,-0.0989
9.63,-508.56,-0.2344
4.7611,-508.56,-0.4077
10.9736,-510.9943,-0.3503
8.4426,-508.56,-0.3894
11.6849,-510.571,0.116
6.1074,-508.7717,0.1709
7.4913,-508.9834,-0.1208
7.292,-511.4177,-0.2881
3.2205,-509.5126,-0.6592
11.5672,-510.7827,-0.3271
8.5506,-509.195,-0.0146
10.4976,-509.9359,-0.4834
5.8324,-510.9943,0.1099
9.6253,-510.1476,-0.0525
5.6298,-510.3593,0.3979
11.3633,-509.7243,0.0745
4.6795,-510.3593,-0.6714
9.1462,-510.3593,-0.1917
9.1497,-510.571,-0.2319
7.2967,-509.7243,0.0024
7.8885,-509.7243,0.5383
6.8164,-510.9943,-0.116
6.6203,-509.5126,0.3992
4.9556,-511.206,-0.0818
11.1666,-509.7243,-0.6604
3.6976,-509.5126,-0.6323
9.0353,-511.206,-0.1172
5.436,-508.1367,-0.459
8.7626,-508.7717,-0.5957
6.697,-509.7243,-0.0818
7.0137,-508.1367,0.0964
6.8201,-511.206,0.2625
5.6298,-507.925,-0.3601
10.6117,-508.7717,-0.4077
6.7017,-509.9359,-0.1196
8.7578,-507.7133,-0.6433
7.8894,-511.206,-0.5042
11.4875,-507.925,-0.0854
8.16,-508.7717,0.2917
9.1487,-510.1476,0.3113
6.8971,-507.925,-0.4395
5.5496,-510.9943,-0.3589
12.3561,-508.56,-0.3174
4.3709,-508.7717,-0.2917
9.5441,-510.3593,0.2039
6.2255,-508.1367,0.1575
7.2967,-510.571,0.1611
4.1679,-509.5126,-0.0098
9.6253,-509.5126,-0.293
4.6802,-510.1476,-0.2954
6.4268,-508.3483,-0.0476
10.4919,-509.7243,-0.332
3.3001,-509.9359,0.0952
10.8121,-509.9359,0.2649
4.6828,-510.1476,0.2612
8.6372,-508.9834,-0.0012
5.5496,-508.9834,-0.6567
13.4077,-511.4177,-0.9521
11.2702,-514.5929,-0.5994
15.3374,-517.6622,-1.1523
12.9328,-523.5892,-1.1426
13.8835,-525.8119,-0.188
10.291,-526.9761,-0.0952
6.4956,-527.3995,-0.4944
8.3553,-528.9871,-0.1685
6.8997,-528.2462,-0.4749
11.485,-529.1988,0.448
9.0319,-528.7754,-0.6226
7.8872,-527.6112,0.1355
6.3037,-528.2462,-0.0378
7.0118,-528.9871,0.1636
7.0099,-530.0455,-0.8252
6.1067,-530.6805,0.1428
7.1702,-531.4214,0.2881
10.8132,-529.8338,-0.2905
13.6228,-529.8338,-0.0134
9.8207,-530.4689,-0.4114
7.4873,-529.4105,0.0598
8.4362,-530.0455,-0.5188
8.2757,-529.1988,0.1416
10.6077,-528.7754,-0.2783
9.2273,-528.4579,0.5627
12.6284,-529.1988,-0.1331
9.9024,-530.4689,-0.1001
9.5467,-531.2097,-0.6982
7.0099,-531.4214,0.3735
4.485,-530.4689,-0.0891
6.4233,-530.2571,-0.2942
7.4885,-529.6221,-0.1746
11.1666,-530.0455,-0.1001
9.1497,-530.0455,-0.2295
7.5718,-528.9871,-0.5579
6.2255,-529.4105,0.4602
4.2925,-528.0345,-0.5591
4.2901,-528.4579,0.2026
4.2901,-528.2462,-0.094
8.0848,-529.6221,-0.2417
9.2283,-529.6221,-0.1343
10.3022,-528.4579,-0.9241
8.8375,-529.1988,0.3052
8.3621,-527.8228,-0.5859
7.969,-528.4579,0.0391
6.6229,-529.4105,-0.1721
5.945,-530.998,0.0708
7.4885,-530.998,-0.6848
7.7642,-530.998,-0.0879
13.8948,-531.2097,-0.1538
11.0882,-528.9871,-0.0525
10.0956,-530.4689,0.1257
6.0278,-530.2571,-0.7239
4.4867,-528.9871,-0.3833
6.8941,-529.8338,-0.4785
8.0817,-528.2462,0.7971
8.2793,-528.4579,-0.6775
10.8103,-528.7754,0.2356
13.1436,-530.998,-0.1831
10.2966,-530.6805,0.1123
8.6348,-530.4689,-0.7043
6.6186,-532.0565,0.3333
5.9466,-528.4579,-0.3552
4.9537,-530.0455,0.1001
5.5518,-530.0455,-0.2869
5.8356,-528.7754,-0.0391
8.8375,-529.8338,-0.4285
7.3755,-529.8338,-0.5042
7.2144,-531.4214,0.1733
5.8334,-527.6112,-0.542
4.2913,-529.1988,-0.0024
7.2155,-529.6221,-0.0488
7.6859,-531.2097,-0.2917
7.8894,-530.6805,-0.1282
9.0353,-529.8338,-0.4395
9.6274,-532.2681,-0.1038
8.6358,-528.2462,-0.1648
7.5709,-529.6221,-0.2136
6.8157,-529.8338,0.1477
6.2241,-528.9871,0.061
7.7672,-529.4105,-0.3455
10.4124,-528.4579,-0.2612
12.7469,-529.4105,-0.2173
13.8204,-527.3995,-0.1013
10.2198,-530.6805,-0.1501
8.2779,-531.2097,-0.3723
8.5506,-530.0455,-0.1709
5.1581,-532.9031,-0.4395
8.2779,-529.1988,0.1978
6.4991,-529.8338,-0.5981
9.6237,-529.6221,0.238
7.8894,-529.6221,-0.0244
9.5477,-529.4105,0.0818
3.894,-528.0345,-0.4077
4.4884,-529.8338,-0.094
5.0352,-526.7645,-0.2087
6.0288,-530.2571,-0.0012
6.4257,-531.2097,-0.2539
7.2144,-529.8338,0.033
6.8164,-532.9031,-0.5811
7.8902,-529.8338,-0.1587
7.2171,-529.8338,-0.1086
6.2231,-529.4105,-0.3186
5.7538,-530.2571,0.2527
4.7624,-529.8338,0.1978
7.2171,-529.6221,-0.0305
8.6348,-531.6331,-0.0671
8.9542,-529.1988,-0.5896
7.3763,-529.1988,0.1892
7.5701,-528.2462,-0.5811
5.24,-529.4105,0.3784
6.4257,-529.4105,-0.1953
8.4403,-528.0345,0.3345
5.7538,-530.998,-0.564
10.0255,-526.9761,0.2319
8.8351,-529.4105,-0.415
9.8153,-531.2097,-0.2344
9.1462,-529.8338,0.3906
7.2892,-532.2681,-0.4114
6.1057,-530.4689,-0.1733
5.1604,-530.0455,-0.4968
8.7578,-528.7754,0.3711
9.7033,-530.0455,-0.4565
7.9699,-530.2571,0.3308
8.3589,-528.2462,-0.0354
4.8412,-530.998,0.304
5.3549,-527.8228,-0.6433
4.3716,-528.4579,0.2588
4.0887,-530.4689,-0.2747
5.9492,-529.6221,0.3882
9.0319,-531.2097,-0.072
8.4417,-530.2571,-0.4358
9.1511,-530.4689,-0.2502
7.8915,-528.2462,-0.4614
6.2248,-530.0455,-0.0232
3.974,-530.6805,-0.3333
4.7629,-528.2462,0.5029
7.6867,-531.2097,-0.0562
9.3513,-528.7754,-0.1892
10.8103,-528.2462,-0.6885
9.3538,-528.0345,-0.5701
8.1644,-529.4105,0.2063
7.8872,-530.4689,0.2368
5.3549,-528.0345,-0.1489
6.4956,-530.6805,0.2649
11.2806,-528.9871,-0.1062
7.2939,-528.2462,-0.6067
9.9003,-529.8338,-0.1721
8.0839,-530.4689,-0.1819
7.2951,-531.2097,-0.1453
8.552,-530.4689,-0.249
6.8146,-531.4214,-0.1025
5.2371,-528.9871,-0.2722
7.4905,-529.1988,-0.6372
6.109,-530.6805,0.4395
9.0319,-529.1988,-0.498
5.7528,-530.4689,0.1416
6.6236,-529.8338,-0.0903
5.9498,-528.4579,0.0574
6.0288,-528.9871,-0.6873
5.8308,-530.0455,-0.1038
5.24,-530.998,-0.1453
8.3621,-530.4689,-0.5383
9.3503,-531.2097,0.0305
7.2163,-530.4689,-0.2869
5.7522,-528.9871,-0.3772
6.2248,-530.2571,-0.3796
8.2793,-529.8338,0.1233
10.2994,-529.8338,-0.6238
6.7032,-529.6221,0.1392
7.0144,-528.9871,-0.1672
10.4163,-528.7754,-0.0574
9.8976,-529.1988,-0.6714
8.2735,-530.4689,0.2478
8.946,-530.6805,-0.2063
9.818,-530.4689,0.0208
11.9502,-530.998,-0.2869
13.8948,-528.9871,-0.1282
8.9523,-529.4105,-0.0684
8.5529,-528.9871,-0.4382
7.2155,-530.6805,-0.6079
6.105,-531.4214,0.3699
5.5472,-530.4689,-0.4114
5.6292,-531.8448,0.1477
8.277,-529.8338,-0.2466
12.0797,-529.4105,-0.1489
9.8976,-530.6805,-0.4346
8.7569,-530.0455,-0.1147
6.4998,-530.0455,-0.2112
5.8324,-529.1988,-0.2673
4.0887,-530.0455,0.0684
5.2391,-527.8228,0.1025
8.4403,-529.1988,-0.4932
9.1462,-531.8448,-0.4871
9.2273,-529.1988,0.1953
7.5689,-531.8448,-0.2698
8.6348,-530.6805,0.1343
10.2966,-528.7754,-0.3479
10.0233,-529.8338,0.1538
6.7007,-530.2571,-0.6152
7.3775,-530.2571,0.1001
6.6236,-528.9871,-0.4834
9.0304,-531.2097,-0.0244
5.4324,-528.4579,0.0427
5.8302,-528.4579,-0.0574
8.1622,-532.0565,0.238
10.3005,-529.6221,-0.636
10.689,-531.4214,0.3833
12.9496,-531.6331,-0.2991
9.0338,-530.0455,0.2234
9.7033,-529.4105,-0.1697
7.7592,-530.2571,-0.116
7.3715,-530.998,-0.5054
11.2806,-528.4579,-0.0488
13.1436,-530.998,0.0732
12.1475,-530.6805,-0.2539
8.4403,-529.8338,0.0452
8.2811,-528.7754,0.083
6.8953,-529.6221,-0.2417
5.6262,-530.998,0.0671
5.3529,-528.7754,-0.542
4.8412,-530.6805,0.5737
9.5457,-529.1988,-0.6787
10.217,-527.3995,0.177
12.0797,-529.8338,-0.1941
6.8997,-529.4105,0.1978
7.5709,-530.4689,-0.7642
4.3697,-530.998,0.1282
4.3704,-531.2097,-0.3638
3.4954,-529.4105,0.1575
6.7017,-529.6221,0.0757
9.3523,-530.6805,-0.3772
9.5493,-528.9871,0.1807
6.7007,-530.2571,-0.5334
8.0848,-529.4105,0.1318
7.0933,-527.8228,-0.4651
8.5529,-528.7754,0.5945
7.3707,-529.4105,-0.0891
8.3598,-530.2571,-0.0354
11.9567,-530.4689,-0.6982
13.4186,-530.998,0.5042
9.8976,-529.4105,-0.26
7.2124,-529.6221,0.2136
7.6826,-530.2571,-0.4065
8.9484,-529.4105,-0.0122
10.4908,-530.0455,-0.3369
10.6077,-529.4105,-0.4944
8.6348,-528.4579,0.3223
9.1462,-528.4579,-0.4968
10.6914,-528.9871,0.177
8.7531,-530.0455,-0.1685
6.8934,-528.7754,-0.1526
7.7634,-529.8338,-0.3418
7.0875,-529.4105,-0.5078
8.5552,-528.7754,0.2893
5.7544,-528.4579,-0.7568
8.3598,-529.1988,0.1636
7.3775,-530.2571,-0.1721
8.2811,-531.2097,0.1453
5.5496,-531.4214,-0.6238
2.5107,-530.4689,-0.1453
5.5496,-530.0455,-0.1514
10.0967,-529.6221,-0.1917
11.0894,-530.2571,0.0525
8.7578,-529.8338,-0.3088
6.8986,-528.9871,-0.4614
6.7032,-529.1988,-0.3333
5.3584,-528.0345,0.0317
7.2116,-528.7754,-0.5383
8.8365,-528.4579,0.2356
13.4946,-529.6221,-0.1599
14.8789,-529.4105,0.1428
12.9531,-528.7754,-0.4187
11.7626,-529.1988,-0.354
9.3513,-528.0345,-0.1306
6.4233,-528.4579,-0.1599
5.4354,-529.1988,-0.1416
6.0245,-530.2571,-0.2197
6.0245,-530.6805,-0.426
8.6315,-530.4689,-0.3979
9.896,-530.2571,-0.2295
12.431,-528.7754,-0.3748
9.7059,-530.0455,0.0732
6.0288,-530.0455,-0.0793
4.1699,-528.7754,-0.0403
3.7776,-529.6221,-0.5273
2.5107,-528.0345,0.1868
7.2144,-530.4689,-0.0854
8.5552,-528.0345,-0.3491
10.8162,-529.6221,0.2637
8.0857,-529.6221,-0.1086
7.0933,-528.2462,-0.0061
6.8971,-529.1988,-0.6091
5.5524,-528.0345,0.2502
6.1067,-528.4579,-0.448
6.6211,-529.1988,0.2893
9.6227,-531.2097,-0.2673
11.7581,-531.2097,-0.2185
11.1691,-530.998,-0.5017
8.1635,-531.8448,-0.144
7.5681,-528.4579,-0.0696
5.7497,-530.2571,-0.2722
7.4893,-530.2571,0.0916
10.0216,-528.9871,0.1208
10.4152,-529.6221,-0.2649
11.8784,-528.4579,-0.3931
10.6117,-528.9871,0.0769
9.7007,-528.2462,-0.2722
8.16,-531.6331,0.0867
5.036,-531.4214,-0.3711
5.5466,-530.4689,0.1221
7.6847,-532.9031,-0.7214
7.7685,-529.1988,-0.144
7.9681,-529.8338,-0.2869
8.6339,-530.2571,-0.0879
4.1699,-529.6221,0.3284
4.1679,-529.8338,-0.1819
5.0374,-528.7754,0.0159
5.5518,-529.8338,-0.5713
4.7629,-528.4579,-0.7654
9.2283,-529.1988,0.2161
8.4403,-528.9871,-0.4248
6.3044,-529.1988,0.3564
8.6348,-529.1988,-0.1831
5.2411,-528.0345,0.4053
7.5689,-529.8338,-0.6958
7.2959,-526.9761,0.3333
9.7033,-530.6805,-0.3833
9.9013,-531.2097,0.1599
12.9468,-529.8338,-0.1001
11.2824,-532.9031,-0.05
7.9681,-529.6221,-0.0403
6.4998,-529.8338,-0.4016
7.4905,-529.6221,0.6543
7.011,-530.0455,-0.6897
8.2811,-529.6221,0.4224
7.0137,-528.0345,-0.0122
8.2802,-530.4689,0.0732
8.8351,-526.9761,-0.7678
7.5689,-529.6221,0.1563
7.2136,-531.4214,-0.1514
5.5487,-529.8338,-0.0977
5.0374,-532.2681,-0.332
4.7629,-530.0455,0.0952
