I1,I2,I3
1.8315,-7.6445,-0.0458
1.8312,-8.4823,-0.046
1.6366,-8.7965,-0.0533
1.6366,-7.854,-0.0331
1.6366,-7.1209,-0.0319
1.6366,-6.7021,-0.048
1.9468,-5.6549,-0.0555
1.6366,-5.5501,-0.0709
1.7522,-5.6549,-0.072
1.8312,-5.4454,-0.0575
1.8312,-6.4926,-0.0542
1.9465,-7.854,-0.0494
1.7517,-8.9012,-0.046
1.8312,-9.8437,-0.0436
2.1482,-8.0634,-0.0141
1.9465,-8.2729,-0.0353
1.7519,-7.9587,-0.0364
1.7519,-8.2729,-0.0458
1.7519,-7.4351,-0.0282
1.8315,-7.9587,-0.0341
1.8312,-8.1681,-0.0483
1.7524,-7.1209,-0.0406
1.6369,-7.1209,-0.0613
1.9465,-5.1313,-0.0562
1.7519,-4.0841,-0.058
1.9468,-4.8171,-0.0732
1.9468,-6.4926,-0.0773
2.0257,-6.9115,-0.0602
1.8315,-7.9587,-0.0515
2.0255,-7.4351,-0.0295
1.6366,-7.3304,-0.0339
2.148,-8.4823,-0.0467
1.9463,-6.7021,-0.0306
1.831,-7.7493,-0.0617
2.1486,-8.0634,-0.0284
1.7519,-8.6917,-0.0394
1.7522,-9.0059,-0.0379
1.7519,-8.587,-0.0322
1.3558,-7.6445,-0.0331
1.6364,-5.969,-0.0416
1.7519,-5.969,-0.0701
1.6364,-5.969,-0.0681
1.6369,-4.8171,-0.0612
1.7524,-5.236,-0.0833
1.7524,-6.2832,-0.0643
1.9465,-6.7021,-0.0515
1.7522,-8.3776,-0.0461
1.7522,-9.0059,-0.0434
1.8312,-9.4248,-0.0315
1.8315,-7.7493,-0.0249
1.7519,-7.0162,-0.0357
1.8315,-7.2257,-0.0388
1.637,-7.2257,-0.0469
1.9468,-7.9587,-0.0335
1.4348,-8.6917,-0.0458
1.9468,-8.7965,-0.0511
1.8315,-7.3304,-0.0515
1.6364,-5.0265,-0.0526
1.6369,-4.1888,-0.0699
1.7522,-4.7124,-0.0804
1.9465,-5.7596,-0.0789
1.8312,-6.7021,-0.0571
2.0261,-7.854,-0.0533
1.7519,-8.4823,-0.0222
1.9465,-9.7389,-0.0385
1.947,-9.7389,-0.037
1.9468,-8.6917,-0.0249
2.1482,-7.6445,-0.0211
1.7519,-7.2257,-0.0361
1.7522,-7.854,-0.0412
1.9468,-7.9587,-0.0421
1.3556,-8.6917,-0.0396
1.8315,-8.0634,-0.0493
1.7519,-7.854,-0.0482
1.5573,-6.0737,-0.0551
1.9465,-4.3982,-0.0648
1.8307,-4.2935,-0.0696
1.7522,-5.5501,-0.0696
1.6366,-6.7021,-0.0637
1.831,-7.854,-0.0516
1.9468,-8.7965,-0.0374
1.8312,-9.5295,-0.024
1.831,-9.6342,-0.0311
1.7517,-8.9012,-0.0249
1.6369,-7.7493,-0.0298
1.6366,-6.5973,-0.0337
1.7517,-6.5973,-0.0381
1.8315,-7.4351,-0.0454
1.7522,-8.3776,-0.0445
1.6364,-8.2729,-0.0533
1.7524,-7.7493,-0.039
1.947,-6.5973,-0.0405
1.6366,-5.969,-0.0547
1.7522,-5.969,-0.0617
1.9468,-5.969,-0.0714
1.5573,-5.969,-0.0699
1.7517,-6.1785,-0.0588
1.8315,-6.9115,-0.0454
1.9465,-8.7965,-0.0461
1.9463,-9.7389,-0.0427
1.9468,-9.7389,-0.0179
1.831,-8.587,-0.0157
1.6366,-7.7493,-0.0245
1.9465,-7.9587,-0.0449
1.8312,-7.2257,-0.0392
1.6366,-7.854,-0.0379
1.7522,-7.3304,-0.041
1.8317,-8.0634,-0.0568
1.8312,-6.2832,-0.0439
1.6364,-4.9218,-0.0612
1.6369,-4.8171,-0.0632
2.0257,-5.8643,-0.0699
1.831,-6.3879,-0.0656
2.0257,-7.4351,-0.0582
1.8315,-7.4351,-0.0542
1.6369,-7.3304,-0.0339
1.7522,-8.6917,-0.0372
1.8312,-8.3776,-0.0359
1.831,-9.2153,-0.0286
1.9463,-7.0162,-0.0267
1.6369,-7.7493,-0.0328
1.6366,-8.2729,-0.0489
1.947,-8.7965,-0.0401
1.8317,-7.7493,-0.0348
1.7519,-7.1209,-0.039
1.7519,-7.2257,-0.0509
1.5576,-5.5501,-0.0562
2.1488,-5.1313,-0.0641
1.7519,-5.6549,-0.0699
1.7522,-5.969,-0.0747
1.7519,-5.969,-0.0515
1.6369,-7.6445,-0.0601
2.2279,-8.2729,-0.0449
1.9468,-9.3201,-0.0441
1.7519,-8.1681,-0.0196
1.5573,-8.1681,-0.0231
1.5576,-8.1681,-0.0381
1.7522,-7.7493,-0.0284
1.9465,-8.2729,-0.0377
1.8312,-8.0634,-0.0337
1.7524,-8.7965,-0.0403
1.832,-7.854,-0.0513
1.5572,-7.1209,-0.0551
1.9459,-5.1313,-0.0496
1.637,-4.2935,-0.0634
1.6366,-4.7124,-0.0822
1.6364,-5.6549,-0.0824
1.6366,-6.2832,-0.065
1.9465,-7.0162,-0.0588
1.831,-7.7493,-0.0286
1.7519,-8.7965,-0.0476
2.1486,-9.5295,-0.0427
2.1482,-8.1681,-0.0267
2.0257,-7.3304,-0.0249
1.6366,-7.7493,-0.032
1.6369,-8.2729,-0.0363
1.5576,-8.4823,-0.0427
1.6369,-8.2729,-0.0256
1.6366,-8.587,-0.0502
1.7519,-7.2257,-0.0454
1.8315,-6.4926,-0.0582
1.7522,-5.4454,-0.0652
1.5576,-4.6077,-0.0591
1.8312,-4.9218,-0.0698
1.637,-6.1785,-0.0723
1.8312,-7.3304,-0.0712
1.7514,-7.854,-0.0401
1.831,-8.7965,-0.0408
1.9465,-8.9012,-0.0309
1.9465,-9.1106,-0.0335
1.831,-8.1681,-0.0276
1.4351,-7.7493,-0.0361
1.637,-7.3304,-0.0331
1.947,-7.9587,-0.0401
1.8312,-8.4823,-0.041
1.9468,-8.587,-0.0478
1.637,-7.4351,-0.0333
1.5576,-6.9115,-0.0406
1.5576,-6.5973,-0.0511
1.7519,-5.7596,-0.056
1.4348,-5.5501,-0.0709
1.7519,-5.4454,-0.0683
1.8315,-5.3407,-0.0643
1.9465,-6.1785,-0.054
1.947,-7.7493,-0.0549
1.9468,-8.7965,-0.0423
1.9465,-9.8437,-0.0445
1.8307,-7.854,-0.0097
1.9463,-8.4823,-0.0353
1.7519,-8.2729,-0.0346
1.9465,-8.587,-0.0403
1.6369,-7.7493,-0.0249
1.6366,-8.3776,-0.0322
1.5573,-7.9587,-0.048
1.7519,-7.0162,-0.0441
1.4351,-7.0162,-0.0595
1.8312,-5.0265,-0.0505
1.5573,-4.2935,-0.0582
1.6366,-5.1313,-0.0732
1.9468,-6.4926,-0.0791
1.8312,-6.3879,-0.063
1.9465,-7.1209,-0.0601
1.9468,-7.0162,-0.0408
1.8312,-7.7493,-0.0427
1.7517,-8.7965,-0.0498
2.0261,-7.1209,-0.0297
2.1486,-8.2729,-0.054
1.6366,-8.2729,-0.0242
1.7517,-9.1106,-0.0364
1.831,-8.7965,-0.0324
1.8312,-8.6917,-0.0337
1.5573,-7.1209,-0.0302
1.3558,-5.969,-0.045
1.6366,-6.3879,-0.072
1.831,-6.0737,-0.0654
1.9468,-4.8171,-0.0613
1.7517,-5.236,-0.0857
1.7522,-5.8643,-0.0628
1.9465,-6.3879,-0.054
1.8315,-8.0634,-0.0562
2.2269,-8.587,-0.0493
1.9465,-8.6917,-0.0348
1.9465,-7.9587,-0.0249
1.8312,-7.3304,-0.0355
2.0261,-8.0634,-0.0397
1.9468,-8.0634,-0.0399
1.7519,-8.6917,-0.0306
1.8315,-8.7965,-0.0403
1.5572,-8.7965,-0.0485
1.5573,-7.1209,-0.0454
1.8315,-5.5501,-0.0445
1.6366,-5.1313,-0.0608
1.9468,-5.8643,-0.0729
1.9465,-6.0737,-0.0593
1.7519,-6.7021,-0.0568
1.831,-7.3304,-0.0427
1.9468,-7.9587,-0.0348
1.9468,-9.3201,-0.0474
1.9463,-8.7965,-0.0381
1.9468,-8.2729,-0.0264
1.9463,-7.6445,-0.0267
1.9468,-7.9587,-0.037
1.8315,-8.2729,-0.0377
1.7517,-8.2729,-0.0335
1.7517,-8.4823,-0.0385
1.7522,-7.7493,-0.0385
2.0257,-7.7493,-0.0553
2.0255,-5.6549,-0.0511
1.5569,-4.6077,-0.0652
1.7517,-5.0265,-0.0732
1.9465,-6.0737,-0.0685
1.9468,-6.5973,-0.0617
1.8312,-7.854,-0.0487
1.6366,-8.3776,-0.0396
1.831,-9.0059,-0.0287
1.8315,-9.0059,-0.0297
2.0257,-9.1106,-0.0286
1.8312,-8.1681,-0.0295
1.8307,-7.2257,-0.0216
1.6366,-7.4351,-0.0333
1.7524,-8.0634,-0.0454
1.9468,-8.2729,-0.0403
1.7519,-7.7493,-0.0516
1.7522,-6.9115,-0.0394
1.6366,-6.2832,-0.0511
1.7522,-6.0737,-0.0632
1.6366,-6.2832,-0.0758
1.9465,-6.1785,-0.0791
1.9465,-6.3879,-0.0657
1.831,-7.1209,-0.0571
1.9463,-8.7965,-0.0526
1.947,-10.472,-0.0489
2.148,-10.7861,-0.0244
1.9465,-9.9484,-0.0209
1.5573,-9.0059,-0.0183
1.7519,-8.7965,-0.0467
1.7519,-8.7965,-0.0313
1.7517,-8.3776,-0.037
1.6366,-9.2153,-0.0595
1.5569,-7.7493,-0.046
1.7522,-6.1785,-0.0513
1.5576,-6.3879,-0.0641
1.8315,-7.3304,-0.0701
1.9468,-7.9587,-0.0676
1.9468,-8.587,-0.0634
1.7519,-8.587,-0.0324
1.7522,-9.6342,-0.0428
2.2279,-9.5295,-0.0396
1.9468,-10.0531,-0.0335
1.9468,-7.9587,-0.0126
1.7517,-9.3201,-0.0419
1.947,-9.3201,-0.0428
1.8317,-9.2153,-0.0436
1.7519,-8.2729,-0.0363
1.8315,-8.1681,-0.0515
1.5578,-6.3879,-0.0546
1.5572,-6.5973,-0.0668
1.8312,-7.0162,-0.0701
1.7517,-7.2257,-0.0489
1.8315,-8.7965,-0.0573
1.6366,-9.3201,-0.0441
2.2275,-9.7389,-0.043
1.9465,-8.7965,-0.0247
2.1482,-9.3201,-0.0416
1.8312,-8.7965,-0.0273
1.7519,-9.4248,-0.043
1.6366,-9.0059,-0.0306
1.8315,-9.9484,-0.0436
2.0257,-9.0059,-0.0449
1.7522,-8.2729,-0.0505
1.7517,-5.8643,-0.0428
1.5576,-5.5501,-0.0707
1.9468,-6.5973,-0.0806
2.148,-7.2257,-0.0632
1.9463,-8.0634,-0.0544
1.6366,-9.2153,-0.0361
1.9463,-10.1578,-0.0493
1.831,-9.7389,-0.0368
2.0257,-8.587,-0.0178
1.8312,-8.6917,-0.0355
1.7519,-8.9012,-0.0399
1.9465,-9.6342,-0.0482
1.4352,-9.4248,-0.035
1.9468,-9.6342,-0.0485
1.6366,-7.9587,-0.0416
1.5573,-7.1209,-0.0599
1.6369,-5.969,-0.0504
1.7517,-6.2832,-0.0593
2.0263,-7.5398,-0.0668
2.0257,-8.3776,-0.0485
2.0257,-9.6342,-0.046
1.947,-9.6342,-0.0342
2.1482,-10.0531,-0.0348
1.7519,-8.7965,-0.0331
1.7522,-8.6917,-0.039
1.6364,-8.3776,-0.0315
1.831,-9.2153,-0.0452
2.0261,-9.5295,-0.0436
1.6369,-9.3201,-0.0423
1.8312,-8.4823,-0.033
1.3558,-7.9587,-0.0487
1.6369,-6.7021,-0.0524
2.1482,-6.5973,-0.0654
1.8315,-6.4926,-0.0688
2.1482,-6.9115,-0.0571
1.9465,-8.1681,-0.0529
1.9465,-9.2153,-0.0538
1.8312,-10.2625,-0.0526
1.9468,-8.6917,-0.0176
1.8315,-9.5295,-0.039
2.0255,-9.2153,-0.0366
1.5576,-9.6342,-0.0392
1.5573,-9.1106,-0.0267
1.5573,-9.7389,-0.0515
1.6369,-8.587,-0.0341
1.5573,-8.4823,-0.0577
1.9468,-5.6549,-0.0379
1.7517,-5.6549,-0.0679
2.0255,-7.1209,-0.0775
1.7519,-7.4351,-0.0657
1.8315,-8.4823,-0.0595
2.148,-7.854,-0.0311
1.9468,-9.4248,-0.0478
1.8315,-7.9587,-0.0399
1.9465,-8.3776,-0.0502
2.0261,-9.2153,-0.0348
1.7519,-9.9484,-0.0428
1.7519,-9.7389,-0.039
1.7517,-9.9484,-0.0375
1.5576,-7.854,-0.0328
1.4351,-7.854,-0.0478
1.9473,-7.4351,-0.0555
1.6366,-5.969,-0.0601
1.5576,-6.5973,-0.0685
1.9465,-7.1209,-0.0608
2.2273,-8.2729,-0.0547
1.7519,-9.1106,-0.0593
2.0261,-9.1106,-0.046
1.9468,-8.7965,-0.0282
1.8315,-7.854,-0.0383
2.0257,-8.6917,-0.0439
1.8315,-8.7965,-0.0403
1.9465,-9.8437,-0.0403
1.6366,-9.7389,-0.0511
2.0257,-9.1106,-0.048
1.6364,-7.0162,-0.0361
1.6366,-6.5973,-0.0535
1.8315,-6.9115,-0.067
1.7519,-7.3304,-0.0516
2.2273,-8.2729,-0.0584
1.8315,-8.6917,-0.0374
1.9463,-10.0531,-0.0507
1.9468,-9.6342,-0.0445
1.8312,-9.1106,-0.0286
1.8315,-8.4823,-0.0271
1.9468,-8.587,-0.0417
1.9465,-9.2153,-0.0434
1.3556,-9.4248,-0.028
1.5573,-9.4248,-0.0478
1.7522,-9.0059,-0.0427
1.5573,-7.4351,-0.0544
1.8315,-5.8643,-0.0522
1.8312,-6.2832,-0.0668
1.7522,-7.3304,-0.0643
2.2273,-8.2729,-0.0582
2.1486,-9.3201,-0.0405
2.0261,-10.1578,-0.0244
1.9463,-10.1578,-0.0348
1.8312,-9.9484,-0.0295
1.8315,-8.7965,-0.0297
1.6366,-8.0634,-0.0298
1.6366,-8.2729,-0.0403
1.7519,-9.2153,-0.0478
1.6369,-9.1106,-0.0599
1.6366,-8.587,-0.0341
1.7519,-7.5398,-0.0474
1.8315,-7.0162,-0.0568
1.6369,-7.0162,-0.0734
1.9465,-6.8068,-0.0634
1.7519,-6.9115,-0.0531
2.0257,-7.6445,-0.0491
2.0257,-9.7389,-0.0527
2.0261,-10.2625,-0.0472
2.148,-10.6814,-0.0165
1.6364,-8.6917,-0.0179
1.9465,-9.2153,-0.0346
1.7519,-8.3776,-0.0394
1.7519,-8.9012,-0.0357
1.5576,-8.4823,-0.0454
1.6366,-9.3201,-0.0568
1.7519,-6.5973,-0.0458
1.9465,-6.0737,-0.0568
1.8312,-6.9115,-0.0643
1.9465,-7.2257,-0.065
2.0263,-8.3776,-0.0641
1.9468,-8.0634,-0.0465
1.9463,-8.9012,-0.0361
2.3072,-9.2153,-0.0394
1.9465,-9.9484,-0.0322
1.7519,-8.587,-0.0386
1.947,-8.2729,-0.0209
1.6366,-9.2153,-0.0489
1.7522,-9.6342,-0.0401
1.831,-8.587,-0.0436
1.7522,-8.4823,-0.0449
1.4351,-7.6445,-0.0504
1.9468,-6.3879,-0.0522
1.7524,-7.0162,-0.0672
1.5576,-7.1209,-0.0604
1.5578,-7.7493,-0.0489
1.8307,-8.7965,-0.0577
2.0257,-9.6342,-0.0505
2.2275,-9.4248,-0.0337
2.0257,-8.9012,-0.0216
1.6364,-9.2153,-0.0381
1.5576,-8.7965,-0.0331
2.1482,-9.1106,-0.0344
1.8312,-9.4248,-0.0322
1.5573,-9.4248,-0.0478
1.8312,-8.6917,-0.0505
1.4348,-7.2257,-0.0416
1.831,-5.7596,-0.0476
1.8312,-6.2832,-0.067
1.9465,-7.0162,-0.0712
1.831,-7.6445,-0.0665
2.0255,-8.4823,-0.0423
2.3068,-9.4248,-0.0493
2.2275,-10.1578,-0.0516
2.1482,-9.0059,-0.0317
1.7519,-8.3776,-0.0231
1.7522,-8.7965,-0.0359
1.8312,-9.4248,-0.0379
1.8312,-9.4248,-0.0339
1.7519,-9.6342,-0.0445
1.5576,-8.7965,-0.0449
1.7519,-7.7493,-0.0496
1.7524,-6.5973,-0.0588
1.7517,-5.8643,-0.0553
1.7519,-6.7021,-0.0634
1.6366,-7.9587,-0.0688
1.9465,-8.4823,-0.0454
1.9465,-9.5295,-0.0392
1.9465,-9.6342,-0.0309
1.9465,-9.8437,-0.035
1.7519,-8.9012,-0.032
1.6366,-8.4823,-0.0306
1.6364,-8.4823,-0.0333
1.9468,-9.2153,-0.0482
1.8315,-9.6342,-0.0471
1.9459,-9.2153,-0.0363
1.5573,-8.4823,-0.0361
1.5573,-7.6445,-0.0496
1.7519,-6.5973,-0.0551
1.7519,-6.7021,-0.069
1.8312,-6.3879,-0.0643
1.7519,-6.8068,-0.0513
1.8312,-8.3776,-0.0529
2.148,-9.4248,-0.0482
1.831,-10.0531,-0.0445
1.9468,-8.587,-0.0154
1.6369,-9.4248,-0.0383
1.9463,-9.1106,-0.0353
1.6366,-9.3201,-0.0335
1.6366,-9.3201,-0.0273
1.7522,-9.4248,-0.0509
1.6369,-8.3776,-0.0341
1.5573,-8.0634,-0.0577
1.5576,-5.4454,-0.0406
2.0257,-5.4454,-0.0709
1.831,-7.0162,-0.0809
1.7519,-7.3304,-0.0687
1.9463,-8.3776,-0.0582
1.7522,-7.9587,-0.0344
1.9465,-9.3201,-0.0438
1.9463,-8.2729,-0.0397
2.0257,-8.2729,-0.0439
1.9465,-9.3201,-0.0417
1.8312,-9.5295,-0.0428
1.8315,-9.7389,-0.0399
1.8312,-9.8437,-0.0372
1.5573,-7.9587,-0.0304
1.5576,-7.2257,-0.0478
1.7519,-7.6445,-0.0623
1.8312,-5.969,-0.0557
1.831,-6.4926,-0.0769
2.148,-7.1209,-0.0566
1.8307,-7.9587,-0.0553
2.1482,-9.2153,-0.0509
2.2275,-9.2153,-0.046
1.9468,-9.1106,-0.035
1.8312,-7.854,-0.0352
1.7524,-8.7965,-0.0397
1.6369,-8.7965,-0.0443
1.7519,-9.7389,-0.0397
1.9465,-9.7389,-0.0456
1.8312,-9.4248,-0.0478
1.4352,-7.2257,-0.033
1.9468,-6.4926,-0.05
1.6369,-6.7021,-0.0641
1.9465,-7.1209,-0.0623
1.9468,-7.9587,-0.0588
1.831,-8.6917,-0.0339
1.832,-9.9484,-0.0496
1.831,-10.0531,-0.0487
1.831,-9.3201,-0.0264
1.7522,-8.4823,-0.0269
1.7519,-8.587,-0.0306
1.7517,-9.2153,-0.041
1.7519,-9.6342,-0.0313
1.6366,-9.4248,-0.0522
1.6366,-8.7965,-0.0452
1.7519,-7.2257,-0.0542
1.6369,-5.6549,-0.0555
1.7522,-6.1785,-0.0641
1.9463,-7.4351,-0.0679
1.9463,-8.3776,-0.0557
1.6366,-9.4248,-0.0465
2.0255,-9.8437,-0.0311
2.0257,-10.0531,-0.0374
2.1482,-9.8437,-0.0302
2.0261,-8.7965,-0.0297
1.9465,-8.0634,-0.0282
2.0257,-8.2729,-0.0394
1.6369,-9.3201,-0.05
1.9465,-9.2153,-0.0608
1.637,-8.587,-0.0359
1.6364,-7.4351,-0.0463
1.7522,-6.9115,-0.0577
1.9463,-7.1209,-0.0672
1.8312,-6.9115,-0.0619
1.8315,-7.0162,-0.0522
1.9465,-7.854,-0.0405
1.9465,-9.9484,-0.0527
2.1477,-10.3673,-0.0491
2.148,-10.7861,-0.0165
1.7519,-8.4823,-0.0148
1.8312,-9.2153,-0.0313
1.7519,-8.2729,-0.0363
1.6364,-8.7965,-0.0322
1.5578,-8.2729,-0.0403
1.7519,-9.1106,-0.0624
1.5573,-7.2257,-0.0511
1.5572,-6.0737,-0.0568
1.7517,-6.2832,-0.0641
1.7519,-7.2257,-0.0701
2.0261,-8.0634,-0.0619
1.6364,-8.3776,-0.0573
1.9465,-8.6917,-0.0326
1.831,-9.7389,-0.0428
2.2279,-9.4248,-0.0346
2.0261,-9.7389,-0.0397
1.7514,-8.1681,-0.0128
1.9468,-9.2153,-0.0443
1.7517,-9.2153,-0.0428
1.9468,-9.1106,-0.0436
1.5573,-8.2729,-0.0421
1.8312,-7.854,-0.0549
1.9463,-6.0737,-0.0524
1.4351,-6.2832,-0.0672
1.9465,-6.9115,-0.0716
2.0255,-7.0162,-0.0535
2.2275,-8.587,-0.0597
1.8315,-9.3201,-0.0406
1.7522,-10.0531,-0.0432
2.0257,-9.0059,-0.0214
1.7519,-9.4248,-0.037
1.8312,-8.587,-0.0282
1.6366,-9.3201,-0.0386
1.6366,-9.1106,-0.0306
1.7519,-9.7389,-0.045
1.7519,-8.587,-0.048
1.5573,-7.854,-0.0505
1.6366,-5.6549,-0.0445
1.9465,-5.7596,-0.0672
1.7519,-6.7021,-0.0806
1.7522,-7.1209,-0.0632
2.0257,-7.9587,-0.0573
1.9468,-9.1106,-0.0414
1.9465,-10.0531,-0.0493
2.1482,-9.8437,-0.0357
1.7519,-8.4823,-0.0207
1.9468,-8.587,-0.0324
1.9463,-8.9012,-0.0363
1.7519,-9.6342,-0.045
1.5572,-9.4248,-0.0298
1.6369,-9.6342,-0.0516
1.832,-7.9587,-0.0482
1.8315,-7.2257,-0.0601
1.7522,-6.0737,-0.0476
1.7517,-6.0737,-0.0595
1.9465,-7.6445,-0.0683
2.1482,-8.4823,-0.0452
2.148,-9.8437,-0.0474
1.9463,-9.6342,-0.0249
1.7517,-10.3673,-0.0348
1.8312,-8.7965,-0.03
1.9465,-8.3776,-0.0361
1.8312,-8.2729,-0.0315
1.8312,-9.3201,-0.0452
1.5572,-9.4248,-0.0419
1.6366,-9.4248,-0.0421
1.6366,-8.4823,-0.0317
1.6366,-7.854,-0.0467
1.6369,-6.7021,-0.0496
1.7522,-6.5973,-0.0645
1.9465,-6.4926,-0.0668
1.9465,-7.0162,-0.054
2.1486,-8.3776,-0.0549
2.0261,-9.4248,-0.0518
2.0261,-10.472,-0.0469
1.9463,-8.7965,-0.0163
1.5573,-9.3201,-0.0324
1.9463,-9.1106,-0.0419
1.6369,-9.2153,-0.0396
1.8315,-8.9012,-0.03
1.4348,-9.6342,-0.0452
1.5576,-8.3776,-0.0394
1.9468,-8.3776,-0.0535
1.8312,-5.7596,-0.0379
1.7519,-5.6549,-0.0612
1.8312,-7.2257,-0.0773
2.1482,-7.4351,-0.063
1.9468,-8.4823,-0.0562
1.7519,-7.9587,-0.0302
1.7524,-9.4248,-0.0471
1.6369,-8.2729,-0.0366
2.2279,-8.3776,-0.0586
1.9465,-9.4248,-0.0483
1.9465,-10.5767,-0.0599
1.9463,-10.5767,-0.0476
1.7522,-10.8909,-0.0405
1.7519,-8.6917,-0.0331
1.4352,-8.9012,-0.0577
2.0257,-7.5398,-0.0494
1.8315,-7.4351,-0.0665
1.7517,-8.1681,-0.0615
1.7517,-9.0059,-0.0513
1.8312,-10.3673,-0.0573
2.3068,-10.7861,-0.0381
2.1488,-9.1106,-0.0308
1.8312,-9.4248,-0.039
1.7519,-9.4248,-0.0496
1.9468,-10.3673,-0.0363
1.7517,-10.8909,-0.0557
1.9463,-10.6814,-0.0507
1.8315,-8.587,-0.0344
1.5576,-7.6445,-0.0524
1.7522,-7.7493,-0.0593
2.0255,-8.587,-0.0643
1.9463,-9.6342,-0.0366
1.8312,-10.9956,-0.0564
2.1482,-11.1003,-0.0485
2.0263,-10.5767,-0.0249
1.8312,-9.4248,-0.0266
1.9463,-9.7389,-0.0414
1.8315,-9.9484,-0.0509
1.9463,-10.7861,-0.0502
2.2275,-10.2625,-0.048
1.7519,-9.2153,-0.0511
1.7524,-7.2257,-0.0416
1.6369,-7.6445,-0.0557
1.7519,-8.4823,-0.0584
1.9465,-10.1578,-0.0425
1.9465,-10.6814,-0.0361
1.7517,-11.5192,-0.0428
1.9465,-11.1003,-0.0306
1.9465,-9.6342,-0.0328
1.9473,-8.9012,-0.0262
1.7522,-9.1106,-0.0421
1.6364,-10.0531,-0.0471
1.6369,-10.0531,-0.0571
1.9465,-9.3201,-0.0416
1.558,-8.1681,-0.0496
1.8312,-8.0634,-0.0577
1.9463,-7.854,-0.0617
1.9465,-8.3776,-0.0547
1.7522,-9.3201,-0.0474
2.0257,-11.3097,-0.0522
2.0255,-11.205,-0.028
1.8315,-10.7861,-0.0236
1.9463,-9.9484,-0.0229
1.8312,-9.1106,-0.0454
1.7519,-9.7389,-0.0324
1.6369,-9.3201,-0.0507
1.6364,-10.3673,-0.0577
1.5576,-7.4351,-0.0511
1.5573,-7.3304,-0.0549
1.8315,-8.1681,-0.0692
1.9468,-8.9012,-0.0621
1.6364,-9.3201,-0.0496
2.1482,-10.472,-0.0331
1.9465,-9.8437,-0.0401
1.8315,-11.205,-0.0286
2.148,-8.9012,-0.0266
1.9465,-10.2625,-0.033
1.8315,-9.9484,-0.0511
1.831,-10.5767,-0.0467
1.5573,-9.3201,-0.0392
1.4352,-8.7965,-0.0504
1.5573,-7.2257,-0.0487
1.8315,-7.9587,-0.0734
1.831,-7.9587,-0.0547
2.0257,-9.5295,-0.0601
2.2275,-10.1578,-0.0458
2.2275,-10.9956,-0.0489
2.0255,-9.8437,-0.0245
1.9463,-10.3673,-0.0388
2.0255,-9.7389,-0.0364
1.7519,-10.0531,-0.0276
1.8317,-10.5767,-0.0403
1.5573,-9.8437,-0.0579
1.6369,-9.6342,-0.0485
1.7519,-7.0162,-0.0432
1.6366,-6.8068,-0.0641
1.9465,-7.854,-0.0701
2.0257,-8.587,-0.0676
1.9465,-9.8437,-0.0372
1.8312,-10.8909,-0.0538
1.9459,-11.3097,-0.0436
2.1482,-9.4248,-0.024
1.7519,-9.4248,-0.039
1.7522,-9.7389,-0.0366
1.7519,-10.3673,-0.0397
1.6366,-10.5767,-0.0478
2.1486,-10.1578,-0.0483
1.6366,-9.0059,-0.0476
2.1482,-7.7493,-0.0568
1.7517,-7.0162,-0.0463
1.832,-8.0634,-0.0632
2.3065,-9.1106,-0.0485
1.9463,-10.7861,-0.0476
2.0255,-11.1003,-0.037
1.831,-10.8909,-0.0399
1.6369,-9.9484,-0.0266
1.7522,-9.1106,-0.0298
1.7519,-9.2153,-0.0394
1.9465,-10.1578,-0.0436
1.5573,-10.7861,-0.0573
1.831,-9.8437,-0.032
1.6366,-9.1106,-0.0478
1.8315,-7.7493,-0.0472
1.8312,-7.6445,-0.0648
1.9468,-7.6445,-0.0487
1.9463,-9.1106,-0.0536
1.8315,-9.9484,-0.0531
2.2275,-11.3097,-0.05
2.1482,-9.7389,-0.0234
1.9463,-10.2625,-0.0379
1.8312,-10.1578,-0.0458
1.6364,-9.8437,-0.0346
1.8312,-10.9956,-0.0379
1.5576,-9.7389,-0.0487
1.831,-10.0531,-0.0498
1.6366,-7.1209,-0.0379
1.5572,-6.9115,-0.0571
1.9465,-7.854,-0.0798
1.8312,-8.587,-0.0727
2.148,-9.4248,-0.0529
1.9468,-9.6342,-0.0436
2.1486,-9.6342,-0.0465
1.8315,-8.7965,-0.041
2.2279,-9.9484,-0.035
2.2281,-10.6814,-0.0485
1.7517,-10.8909,-0.0472
1.7519,-11.1003,-0.0337
1.5573,-8.6917,-0.0328
1.8312,-8.9012,-0.0577
1.8315,-7.0162,-0.0494
1.7517,-7.4351,-0.0667
2.1486,-8.1681,-0.0635
1.9468,-9.4248,-0.0527
1.9465,-10.1578,-0.0621
2.0261,-10.5767,-0.0379
1.7514,-8.6917,-0.0269
2.2273,-9.4248,-0.039
1.8317,-9.5295,-0.0427
2.0263,-10.5767,-0.0417
1.8315,-10.9956,-0.0511
1.6364,-10.2625,-0.0469
1.6366,-8.0634,-0.0342
1.5576,-7.4351,-0.0535
1.7519,-7.854,-0.0595
1.9465,-8.7965,-0.0623
1.9463,-9.4248,-0.0308
1.8312,-10.7861,-0.0562
2.1486,-10.9956,-0.0522
1.9463,-10.5767,-0.0249
1.831,-9.3201,-0.0266
1.9468,-9.7389,-0.0348
1.7519,-9.8437,-0.0509
2.0257,-10.7861,-0.0536
1.8312,-10.0531,-0.048
1.8315,-9.1106,-0.0531
1.6366,-7.1209,-0.0447
